,date,headline,sponsored
883,"August 11, 2016","Brace yourselves, YCombinator is coming to Nigeria this September",False
884,"August 11, 2016","Unveiling Paywithcapture 5.0, The Superior Money App",True
885,"August 11, 2016",SheLeadsAfrica is co-hosting a Twitter Chat with BBC Africa tomorrow at 2pm,False
886,"August 11, 2016",The 2016 AfriLabs annual gathering is happening in Accra this October,False
887,"August 10, 2016",Seedstars World is taking its African tour to Mali for the first time this September,False
888,"August 10, 2016",Applications are open for this year’s AppsAfrica Innovation Awards,False
889,"August 10, 2016","Adios, Andela: Iyin Aboyeji is leaving to start a payments company",False
890,"August 10, 2016",SafiSafi is a service that makes it easier for Kenyans to find domestic staff,False
891,"August 10, 2016",An unconventional guide to building your Nigerian startup,False
892,"August 9, 2016","Capital Square is having a demo day in September, and everyone is invited",False
893,"August 9, 2016",These are the 8 startups that will pitch at Seedstars World Lagos 2016,False
894,"August 9, 2016",MEST Ghana is hosting a garden chat for women in technology this Thursday,False
895,"August 9, 2016",Nigeria’s EFCC has “invited” a blogger for “questioning”,False
896,"August 8, 2016","SheLeadsAfrica is bringing the #SheHive bootcamp to Lagos, London and Johannesburg",False
897,"August 8, 2016","Facebook is holding workshops for developers in SA, Kenya and Nigeria this month",False
898,"August 8, 2016",12 things you need to know about driving an Uber in Nigeria,False
899,"August 8, 2016",What da GIF is a nifty Slackbot that helps me avoid playing Russian GIF roulette,False
900,"August 5, 2016",Applications are open for the third edition of the Grindstone Accelerator Programme,False
901,"August 5, 2016","Introducing SABAN, South Africa Business Angel Network",False
902,"August 5, 2016",These are the 4 sexual reproductive health products that made it into UNFPA’s iAccelerator programme,False
903,"August 5, 2016",Why I won’t be leaving Snapchat for Instagram Stories. Or will I?,False
904,"August 4, 2016",MTN Nigeria has started testing its 4G LTE service,False
905,"August 4, 2016",Fotobrag promises to turn your social media photos into print albums in a few clicks,False
906,"August 4, 2016",Here are the 30 startups that made it to the Aso Villa Demo Day finals,False
907,"August 4, 2016","Mobile is eating Nigeria, according to the 2016 Twinpine Mobile Trends Report",False
908,"August 3, 2016","Nigeria’s CBN has blocked all transfers into the country except via Western Union, MoneyGram & Ria",False
909,"August 3, 2016",SheLeadsAfrica is organising a workshop at Ventures Platform in Abuja this weekend,False
910,"August 3, 2016",ABAN’s 2016 Investor Masterclass series starts in Nairobi on August 11,False
911,"August 3, 2016","Here’s the Note 7, the big brother to Samsung’s S7 Edge, available in Nigeria September 2",False
912,"August 3, 2016",Introducing Infinix mobility’s First finger print scanner smartphone ‘Infinix HOT S’,True
913,"August 3, 2016","Online Hotel Booking Sites to Deliver Improved User Experience, Powered by MoBiashara",True
914,"August 3, 2016","I saved you a seat at our Radar AMA with an Uber driver/partner on Friday, August 5",False
915,"August 3, 2016",Cafe Neo is (finally) opening up shop in Yaba,False
916,"August 2, 2016",Sen. Olabiyi Durojaiye has been appointed as the new NCC chairman,False
917,"August 2, 2016",Neku Atawodi has taken the reins at MEST’s new Lagos Incubator,False
918,"August 2, 2016",MEST is organising a Show & Tell event featuring the Asoriba team this week,False
919,"August 2, 2016",On creative destruction and building tech products for Nigeria: the Vconnect evolution story,False
920,"August 2, 2016",MEST Ghana has inducted their first set of SA entrepreneurs,False
921,"August 2, 2016",Say Hello to the Infinix Hot S,False
922,"August 2, 2016","Google is going on a Progressive Web Apps Roadshow to Kenya, Nigeria and SA this month",False
923,"August 1, 2016",TechCabal and OLX are organising a product masterclass for developers in Lagos this month,False
924,"August 1, 2016",ScholarX is a matchmaker between Nigerian students and Scholarships,False
925,"July 29, 2016",CompexAfrica is an online marketplace to buy and sell companies,False
926,"July 29, 2016",Zimbabwe’s cash crunch is literally forcing them out of the past,False
927,"July 29, 2016",Standard Bank and Citigroup are helping MTN Nigeria list on the Nigerian Stock Exchange,False
928,"July 29, 2016","Orange is launching Solar kits, a smart electricity meter, others for rural communities in MEA",False
929,"July 29, 2016",ICYMI: Here’s the TechCabal Conference Call about Kinnevik’s Q2 2016 results,False
930,"July 29, 2016","According to GSMA’s Mobile Economy Report, Africa has ~557 million mobile users",False
931,"July 29, 2016",Gionee M5 Plus: A Pure Breed of Ingenuity,True
932,"July 29, 2016","Angu: Oo Nwoye thinks the ecommerce problem is more execution, than addressable market size",False
933,"July 29, 2016",Eloho Omame: Can the Nigerian market support both Konga and Jumia at scale?,False
934,"July 28, 2016",BREAKING: UK’s Commonwealth Development Corporation just invested EUR50 million in AIG,False
935,"July 28, 2016",24Lottos will let you buy lottery tickets from lotteries around the world,False
936,"July 28, 2016","Women in Tech Africa is holding a Women in Tech Week in Nairobi, this September",False
937,"July 28, 2016","Kuhustle, Kenya’s Uber for tech talent, got into Y Combinator",False
938,"July 28, 2016",Startups from around Africa are invited to apply to join The Global FinTech Hackcelerator,False
939,"July 28, 2016","Not long after Safaricom launched LittleCabs, Uber Kenya has slashed their prices by 35%",False
940,"July 27, 2016","Join the TechCabal Conference Call about the Kinnevik Q2 2016 results, tomorrow",False
941,"July 27, 2016","Konga is worth $34 million, has 184000 active users, 80% mobile, according to Kinnevik",False
942,"July 27, 2016",Ntel’s just announced General TY Danjuma as their new board chairman,False
943,"July 27, 2016","Blackberry’s second Android phone, DTEK50, is basically the Alcatel Idol 4 rebranded",False
944,"July 27, 2016","Infinix’ new smartphone, the Hot S is out on Jumia for ?45500",False
945,"July 27, 2016",Reach (beta) is an app that lets you save with any group of people towards a common goal,False
946,"July 27, 2016","All aboard the Seedstars train! Next stop, Accra",False
947,"July 27, 2016","After pivoting to e-commerce last year, VConnect has brought back business listings",False
948,"July 26, 2016",Techplus 2016 Highlights Nigeria’s Role in Africa’s Technology Revolution,True
949,"July 26, 2016",Will the real hardware hackers please stand up?,False
950,"July 25, 2016",Verizon has bought up Yahoo’s assets for $4.8 billion,False
951,"July 25, 2016",Here’s an opportunity for African startups to pitch at CES 2017,False
952,"July 25, 2016","CcHub is holding a digital security workshop on Thursday, July 28",False
953,"July 25, 2016",These are the 8 startups that got invested in at “Africa’s most epic founder bootcamp”,False
954,"July 25, 2016","Slush 2016 Global Impact Accelerator , Partners Ventures Platform to Organize Local Competition for Startups",True
955,"July 25, 2016",Devcenter is having a chat about world-saving Progressive Web Apps at 1:30pm today,False
956,"July 25, 2016","You should check out Frontdesk, a mother site that lets you birth other sites",False
957,"July 22, 2016",JUST IN: Konga is letting some of its staff go for “optimal productivity”,False
958,"July 22, 2016",Cameroonian Startups have the opportunity to pitch for FCFA 1 million at #PitchDay237,False
959,"July 21, 2016",Spectranet 4G LTE Improves Coverage In Ibadan,True
960,"July 21, 2016","Tom, meet Foolery: Uber Edition",False
961,"July 21, 2016","The Studio, Capital Square’s new co-working space in Ikoyi is launching on July 30",False
962,"July 20, 2016",More than 1 billion people now use Facebook Messenger every month,False
963,"July 20, 2016",She Leads Africa has announced the ten startups that made it into its Accelerator programme,False
964,"July 19, 2016","Seedstars World is coming to Nigeria on August 11, applications open now",False
965,"July 19, 2016",Praekelt just launched a chatbot to give pregnant women maternal health information,False
966,"July 19, 2016","Etisalat raises bar, launches digital education platform, Cliqlite for Nigerian students",True
967,"July 18, 2016",Silvertree Internet Holdings just dropped a wad of cash on an online pet food store,False
968,"July 18, 2016","The African Union has unveiled the African Passport, and a free trade agreement",False
969,"July 18, 2016",MPost lets Kenyans use their mobile numbers as a virtual post office box,False
970,"July 18, 2016",Someone’s made a site to democratise access to Nigerian Legislators,False
971,"July 18, 2016","After their $24m Series B, Andela appoints Wambui Kinya as their Chief Strategy Officer",False
972,"July 15, 2016","Printivo is Nigeria’s most investible startup, they said",False
973,"July 15, 2016",The Design Institute Lagos is holding a triad of events this summer,False
974,"July 15, 2016","You should check out tammah, if you like “online video platforms for African indie content”",False
975,"July 14, 2016",YorubaName is holding a webinar for developers on July 23,False
976,"July 14, 2016",eTranzact’s BankIT is the newest way for Nigerians to make payments,False
977,"July 14, 2016",Uber’s partnered with Kenya’s Sidian Bank to help drivers get car loans,False
978,"July 13, 2016","Computer Science students graduating in 2017, here’s an opportunity to visit a Google campus",False
979,"July 13, 2016","There’s a Tech Brunch in Yaba, this Sunday",False
