,date,headline,sponsored
1423,"February 22, 2016",Orange has announced a $40 phone that comes with data for the Middle East and African market,False
1424,"February 22, 2016",How to stop annoying people from tagging you on Twitter,False
1425,"February 22, 2016",Ghana’s Tress wants a piece of the $500 billion global haircare market,False
1426,"February 22, 2016","Zuku promised faster internet speeds, but customers say it actually got slower",False
1427,"February 22, 2016",Google and telcos all over the world are trying to create a global WhatsApp killer,False
1428,"February 22, 2016",Is the new LG G5 a Frankenphone or a transformer?,False
1429,"February 19, 2016",The Africa Digital Media Foundation just held its first accelerator bootcamp for creative entrepreneurs,False
1430,"February 19, 2016","Irokotv has overdubbed its Nollywood content with French, and is calling it Iroko+",False
1431,"February 19, 2016",The GIONEE M5 Mini launch: all the cards on the table,True
1432,"February 19, 2016",Five African startups are heading to the 1776 Global Startup Challenge in June,False
1433,"February 19, 2016",This is an article about Tolu Ogunlesi’s appointment as new media adviser,False
1434,"February 19, 2016",Tanzanians can now send each other mobile money regardless of what network they’re on,False
1435,"February 18, 2016",Look at M-KOPA’s 16 inch solar television,False
1436,"February 18, 2016",Market research service Africa Insight Lab launches in Nairobi,False
1437,"February 18, 2016",They don’t want you to use Facebook and Twitter during #UgandaDecides. Here is how you can get around that.,False
1438,"February 18, 2016","Yorubaname.com will launch in beta-mode on February 19th, 2016",False
1439,"February 18, 2016",Piggybank.ng just made it a lot easier for you to save,False
1440,"February 18, 2016",Kenyan DSTv subscriber ends 9-year relationship in an epic Twitter rant,False
1441,"February 18, 2016",Savvy Ugandan voters turn to VPNs and Opera Mini as Facebook and Twitter remain blocked,False
1442,"February 18, 2016",Twitter and Facebook use have been restricted in Uganda as voters go to the polls,False
1443,"February 17, 2016",We are hearing that Easy Taxi Nigeria is shutting down,False
1444,"February 17, 2016",How is technology making the Ugandan elections more transparent?,False
1445,"February 17, 2016",Social Media and the Uganda Election,False
1446,"February 17, 2016","So, we reviewed the AG Mobile Style",False
1447,"February 17, 2016",Nigeria’s Tingo Mobile says it is about to list on three stock exchanges,False
1448,"February 17, 2016",Smile Comms just gave Nigerians their first Voice over LTE service,False
1449,"February 17, 2016","Seedstars Academy, a digital changemakers training programme, is launching in Lagos",False
1450,"February 17, 2016","In Medicine, Technicians As Well As Doctors Are Saving Lives",True
1451,"February 16, 2016",Nairobi is hosting the 1776 Challenge Cup Regional Finals for Africa,False
1452,"February 16, 2016",Just when you think you’ve seen it all: here’s a video game that costs $10 million,False
1453,"February 16, 2016",Infinix just hinted at the Hot 3 on Twitter,False
1454,"February 16, 2016",Jamii Telecom just brought Kenyans their first streaming set-top box,False
1455,"February 16, 2016",This $109 phone looks more powerful than your flagship,False
1456,"February 16, 2016","Nigeria Communications Commission wants to “regulate” our use of services like Whatsapp, Skype and Facebook",False
1457,"February 16, 2016",Kenya’s Communications Authority and National Bureau of Statistics have launched the country’s first national ICT survey,False
1458,"February 16, 2016",Startup Grind Lagos will host the CcHub’s founders,False
1459,"February 15, 2016","If you use Slack and are inspired by DJ Khaled, you will love this bot",False
1460,"February 15, 2016",Ushahidi’s Juliana Rotich has joined Africa Technology Ventures,False
1461,"February 15, 2016","Paradigm Initiative Nigeria will host the 2016 Internet Freedom Forum, in Abuja",False
1462,"February 15, 2016",There is no co-working space in Kumasi. So these guys opened one.,False
1463,"February 15, 2016","Econet Wireless launches Ruzivo Digital Learning, an e-learning product for school children in Zimbabwe",False
1464,"February 15, 2016","Connect Nigeria is organizing an eBusiness fair, on February 27",False
1465,"February 12, 2016","BlackBerry is bringing the Android-powered Priv to Nigeria, months after it’s launched everywhere else",False
1466,"February 12, 2016","This year, DEMO Africa will hold in Johannesburg",False
1467,"February 11, 2016",Uganda Elections: A Twitter Starter Pack,False
1468,"February 11, 2016",How To Build A Website – The Basics,False
1469,"February 10, 2016","Jobberman is accelerating Stutern, a young startup that matches interns with employers",False
1470,"February 10, 2016","So, Twitter wants to “show you the best tweets first”",False
1471,"February 10, 2016",You’d need a zombie apocalypse to elude Amazon’s terms and conditions,False
1472,"February 10, 2016",Bamba Group just made it into the Techstars accelerator programme,False
1473,"February 10, 2016",Orange launches The Entrepreneur Club to support business owners in the Middle East and Africa,False
1474,"February 10, 2016","BBC partners with Ongair to launch Drop, a news app built around your preferences",False
1475,"February 10, 2016",Nigeria’s technology vanguard will gather on February 25 for #YTech100,False
1476,"February 10, 2016",MTN and Gemalto just made mobile authentication a lot easier,False
1477,"February 10, 2016",Obama presents his final 2017 budget on Genius and Github,False
1478,"February 9, 2016",BOI and NBTE introduces vocational skills competition,True
1479,"February 9, 2016",Someone has put the Nigerian budget online in a format that is addressable,False
1480,"February 9, 2016",Kenya’s Digital Literacy Programme enters the next phase as two firms are selected for proof of concept,False
1481,"February 9, 2016",Introducing the Huawei G-Power,False
1482,"February 9, 2016","Five months after leaving Jovago, Marek Zmyslowski has returned with HotelOga",False
1483,"February 9, 2016",Easy Taxi Kenya announces US$9.8 million asset financing plan for its drivers,False
1484,"February 9, 2016",Interswitch has acquired Vanso in a N15 billion buyout,False
1485,"February 9, 2016",Nine things Nigerian startups need to understand while they search for funding,False
1486,"February 9, 2016",YASSS. Instagram now lets you switch between multiple accounts,False
1487,"February 8, 2016",LinkedIn has quietly killed off Labs,False
1488,"February 8, 2016",AXA partners with Africa Internet Group to sell insurance products and services through Jumia,False
1489,"February 8, 2016",An Introduction To icecairo,False
1490,"February 8, 2016",Etisalat Nigeria is bringing an “antitrust” suit against MTN,False
1491,"February 8, 2016",Transforming industrial equipment into works of art,True
1492,"February 5, 2016","Get cash advances, in exchange for a percentage of your POS transactions",False
1493,"February 5, 2016",Kenya’s eCitizen Portal Is Saving The Government A Ton Of Money,False
1494,"February 5, 2016",Afro is back,False
1495,"February 5, 2016","African mobile technology brand, AG Mobile launches in Nigeria",False
1496,"February 5, 2016",There are 16 million Nigerians on Facebook,False
1497,"February 4, 2016","Kenyans Are Confessing Their Deepest, Darkest, Kinkiest Secrets On This Website",False
1498,"February 4, 2016",Registration for Facebook’s F8 2016 Is Now Open,False
1499,"February 4, 2016","LifeBank will hold the largest-ever blood drive in Lagos, on February 13, 2016",False
1500,"February 4, 2016",Spectranet Redefines Port Harcourt Lifestyle With Affordable High-speed Internet Service,True
1501,"February 4, 2016",Pitch your Idea and stand a chance to win 2016 Enterprise Challenge competition.,True
1502,"February 3, 2016",Here’s everything that happened at Africabeta 2.0,False
1503,"February 3, 2016",These investors will win big if Interswitch is sold at a billion dollar valuation,False
1504,"February 3, 2016",Rihanna – ANTI: First Impressions,False
1505,"February 2, 2016",WebDoc Launches; allows user to ask (2) FREE questions from Qualified Medical Doctors ,True
1506,"February 2, 2016",Stellar.org and Oradian are bringing low cost money transfer to rural Nigeria,False
1507,"February 2, 2016","At over 1 billion users, WhatsApp is now a “usercorn”",False
1508,"February 1, 2016","Sim Shagaya: Konga and ecommerce, here to stay",False
1509,"February 1, 2016",Why would Jovago sue Marek?,False
1510,"February 1, 2016",CcHUB has announced its new EdTech initiative called re:learn,False
1511,"January 31, 2016",Jovago might sue its former CEO,False
1512,"January 29, 2016","What alternatives to Parse exist, now that it is shutting down?",False
1513,"January 29, 2016",19 Tech Stories From 2015 You Should Know About,True
1514,"January 29, 2016","This 2016, tech may just be the way forward for you: here’s why",True
1515,"January 29, 2016",Parse just passed on. What next?,False
1516,"January 29, 2016",This is Anakle’s new office,False
1517,"January 28, 2016",8 reasons why you can’t resist the refreshed Etisalat website,True
1518,"January 28, 2016",Opera is introducing a free VPN app. But it’s not what you think,False
1519,"January 28, 2016","EchoVC and the Federal Government want to create 35,000 jobs with a ?300 billion innovation fund",False
1520,"January 28, 2016",Kenyan Cloud Infrastructure Provider Node Africa Launches In Nairobi,False
1521,"January 27, 2016",Starta is organizing a competition to give out N200k worth of prizes to Nigerian entrepreneurs,False
1522,"January 27, 2016",The TechCabal guide to Social Media Week Lagos 2016,False
1523,"January 27, 2016","Sim Shagaya steps down as Konga CEO, joins Board of Directors",False
1524,"January 26, 2016",6th Remittance & Mobile Money Expo holds in Lagos on Feb 2-3,False
1525,"January 26, 2016",All you need to know about Africabeta 2.0,False
1526,"January 26, 2016",Huawei has launched the Mate 8 smartphone for Africa and the Middle East,False
1527,"January 26, 2016",Jobberman launches Workcenta to help you find blue-collar workers,False
1528,"January 25, 2016",Freeme Digital Limited presents Next Great Hope,True
1529,"January 25, 2016","iROKOtv Just Raised $19 Million, Total Funding Now At $40 Million",False
1530,"January 22, 2016",iDEA Nigeria and Stellar will host a discussion on open source payment technology in Nigeria,False
1531,"January 22, 2016",Coming up next: The Gionee M5 Mini,True
1532,"January 20, 2016",Making Newborn and Maternal Health a Priority,True
1533,"January 20, 2016","Payments platform, Paga announces partnership with Uber Lagos",False
1534,"January 20, 2016",Africa’s boom is not over,False
1535,"January 20, 2016",How to force-activate the cash payment option in the Uber app,False
1536,"January 19, 2016",SEACOM Will Provide High-Speed Internet To Tech Hubs In Uganda,False
1537,"January 19, 2016",Someone made a song about Netflix and Chill,False
1538,"January 19, 2016","impactAFRICA, Africa’s Largest Fund For Data-Driven Storytelling, Is Taking Applications",False
1539,"January 19, 2016","Online marketplace, Kaymu.com.ng is relaunching its dormant affiliate program",False
1540,"January 19, 2016",An Open Source Project Nigeria Needs,False
1541,"January 19, 2016",Nigeria’s Gloo.ng is promising two hour deliveries in Lagos,False
1542,"January 19, 2016","Twitter is down, but we can’t tweet about it",False
